plz,wahlkreis_nr,wahlkreis_name,overlap,is_primary
14641,5,Havelland I,0.997058,True
14641,6,Havelland II,0.00127,False
14641,7,Oberhavel I,0.000682,False
14641,16,Brandenburg an der Havel I/ Potsdam-Mittelmark I,0.000173,False
14641,17,Brandenburg an der Havel II,0.00011,False
14641,19,Potsdam-Mittelmark III/ Potsdam III,7e-05,False
14641,21,Potsdam I,7e-05,False
14641,22,Potsdam II,7e-05,False
14656,5,Havelland I,0.99682,True
14656,6,Havelland II,0.00318,False
14662,3,Ostprignitz-Ruppin I,0.000546,False
14662,4,Ostprignitz-Ruppin III/ Havelland III,0.002103,False
14662,5,Havelland I,0.997351,True
14669,5,Havelland I,0.997611,True
14669,16,Brandenburg an der Havel I/ Potsdam-Mittelmark I,0.00121,False
14669,19,Potsdam-Mittelmark III/ Potsdam III,0.00054,False
14669,21,Potsdam I,0.00032,False
14669,22,Potsdam II,0.00032,False
14712,4,Ostprignitz-Ruppin III/ Havelland III,0.995497,True
14712,5,Havelland I,0.004503,False
14715,4,Ostprignitz-Ruppin III/ Havelland III,0.527339,True
14715,5,Havelland I,0.471963,False
14715,16,Brandenburg an der Havel I/ Potsdam-Mittelmark I,0.000607,False
14715,17,Brandenburg an der Havel II,9.1e-05,False
14727,4,Ostprignitz-Ruppin III/ Havelland III,0.998031,True
14727,5,Havelland I,0.00035,False
